f0,f1,f2,f3,f4,f5,id
0.672643,0.92638046,3.7454402,0.56349146,-3.5833297,-3.549325,2923
0.48254836,1.3658799,2.146267,3.0389292,-4.360524,-4.3381286,2966
2.90073,1.1860256,1.3743037,2.0249007,-3.6634772,-4.0361934,2635
1.8356949,1.0874074,1.7942389,3.346204,-4.5037465,-4.34953,3448
2.001815,0.77958524,2.5086765,1.6955519,-4.233002,-4.0520225,3670
3.8700538,0.3365464,2.4364002,0.52065504,-3.607851,-3.8682852,3635
2.5720806,2.472996,3.2615573,0.8473308,-5.079305,-5.2894344,3118
-1.2988465,0.8999108,2.851679,5.6203713,-4.9828954,-5.0630627,3320
-1.4754428,2.660834,2.8518682,4.891978,-5.5259433,-5.906783,3365
-1.9424272,2.6532507,4.32669,3.2148683,-4.9707785,-5.1821384,3571
1.5322382,0.98829216,1.5580795,3.5516388,-4.3483744,-4.5189424,3398
0.89773804,2.5487905,2.3450487,3.410104,-4.8831596,-5.015681,3749
-0.40477836,3.2578137,5.0332923,1.7041051,-5.851574,-5.375577,3534
-1.7451789,2.6646626,4.3437877,2.373896,-4.2729006,-4.802459,4024
-1.5110819,1.087902,1.7510372,5.323104,-3.9090228,-3.896935,3021
2.8614259,0.33484372,1.4600805,2.3201149,-4.083905,-3.9491663,3862
3.1817925,0.48270473,0.7218992,2.050269,-3.834684,-4.1663456,3219
1.0390593,0.89575285,2.1718986,5.161207,-5.027367,-5.508117,3064
0.5551252,0.69491017,2.1276839,3.3293917,-3.8144958,-3.8520842,3827
1.0672323,2.9799948,2.1524475,3.4412467,-5.2744627,-5.5869126,3654
1.6071528,2.5538516,4.1687303,-0.5765601,-4.5026083,-4.4603586,3285
0.008568753,2.6492083,3.8410244,1.910219,-4.7885284,-4.8100605,3429
-0.64794475,3.7094119,1.6419183,5.133105,-5.0712757,-5.5373025,3304
1.8875381,0.19989286,4.41654,1.7985234,-4.8496594,-5.162003,1874
1.3825814,0.2079677,1.2939278,3.4960463,-3.785164,-4.003979,3341
0.47328848,1.4231613,3.0242755,2.2749002,-4.2484517,-4.582844,3179
-1.9218496,2.6936848,3.6256626,4.0818586,-4.956109,-4.927455,3790
-1.172628,2.2227905,2.1249452,5.230758,-4.8436913,-5.032779,3184
1.6569754,0.4752154,2.2150204,2.5822332,-4.121607,-4.1180315,1889
0.93270427,2.336786,2.5829322,0.9931126,-3.7280927,-3.8178654,3555
-2.290661,2.4756997,5.9853106,3.9932678,-5.2337084,-5.496155,3728
3.3189416,0.81054294,2.8331678,1.2357954,-4.959463,-5.084696,3982
-2.0579116,1.5660118,4.6499,5.3157887,-5.13468,-5.3544917,4000
2.8239555,-0.5008998,1.6125084,2.8176057,-3.847486,-4.009719,3510
1.6708432,1.4769026,3.3811073,2.283601,-4.6483116,-4.9377613,2982
1.238383,0.31059322,2.8256533,2.1371996,-3.6394224,-4.1578627,763
0.26066652,0.31432712,1.9119791,5.2295356,-4.31852,-4.276414,3846
0.43181705,1.5012982,3.2549717,2.077054,-4.003605,-4.2964935,3005
1.9465679,1.5131748,2.8000243,1.9361434,-4.3907304,-4.675934,3278
5.6884613,-1.6336609,0.878823,2.1404665,-4.144064,-4.24702,3040
2.399242,1.0247557,2.843211,0.6545901,-4.1892395,-4.29084,1908
-0.22460799,2.8419807,3.8818367,2.6717875,-5.31172,-5.3951626,4045
-0.16194123,1.0990096,4.4211187,2.2723973,-4.3935747,-4.711163,177
0.16319287,0.033390664,3.436374,4.0237427,-4.353669,-4.910272,3611
1.7497301,1.0271987,3.501382,0.76960427,-4.2703333,-4.009446,1056
0.10181528,1.3965118,1.6849566,2.7394998,-3.885619,-3.7150834,1850
1.2517699,1.8451909,2.880407,0.41478333,-3.7906017,-3.7900295,3099
3.171833,1.1979026,2.0050695,-0.41533366,-3.3028889,-3.3438258,2595
1.2993112,0.685887,3.7391598,0.5576706,-3.5447474,-3.874902,3568
-2.396317,3.4037726,4.501861,3.7191107,-5.4968233,-5.7783523,561
-2.4462528,3.564625,3.1744123,2.9806092,-4.232274,-4.65617,388
-1.3912171,2.5819557,1.5163758,5.943133,-5.248683,-5.3394265,2207
2.057086,0.6909083,1.6169024,1.9148772,-3.4194248,-3.868063,759
-1.7376711,3.876502,3.9545712,1.8192085,-4.77593,-4.979701,1951
2.0414507,1.0833182,2.324371,2.4060338,-4.275323,-4.7765856,524
0.23976025,1.5526303,2.6999946,3.6443667,-4.7329063,-4.8030467,638
1.9727222,0.5422349,0.6103772,4.686683,-4.5378942,-4.6713104,2242
-0.21522999,1.3853549,3.1483312,4.236711,-4.7631683,-5.009444,1586
1.837092,-1.1898271,2.952377,3.7032077,-4.664089,-4.2295227,47
-1.1361985,2.855298,4.925508,2.482342,-5.616297,-5.4371915,2839
1.5994619,-0.23832226,-0.4275191,5.702852,-3.7459817,-3.916686,1157
-0.6291894,0.99420476,3.9436672,4.757691,-5.233659,-5.548458,1914
-0.29718542,3.0532675,3.8464851,1.769353,-5.058138,-4.694564,1349
0.44250655,2.6472583,2.306884,2.8004348,-4.653292,-4.6968164,502
0.03659934,2.4016268,1.5394272,3.0884106,-4.1433296,-4.147502,2264
0.49266443,1.7099665,4.0291295,1.2260256,-4.2456107,-4.2208633,1171
0.8640237,0.9409652,1.5190765,2.9653127,-4.2086625,-4.1526337,990
-0.9026906,2.5151765,3.60983,3.0989997,-4.9731274,-5.4755754,1932
-0.2798931,1.5195229,1.5299773,4.3586054,-4.1707172,-4.532448,1798
2.769253,1.7541105,3.1200802,0.7500484,-4.2493873,-4.6535873,3207
0.927105,2.850845,0.95487964,2.3559587,-4.0052547,-4.167716,3693
-0.20417881,1.7707076,2.9824474,4.572741,-5.466655,-5.729357,3839
5.375838,-0.049161606,1.0082629,2.1860597,-4.4830837,-4.4732866,547
-0.9448608,2.910074,2.4426115,4.519299,-5.13776,-5.302945,2221
0.049035195,1.3121766,3.336602,3.7310581,-4.9280434,-4.8926153,1228
4.159897,0.6054434,0.6729891,4.088233,-5.658573,-5.727137,1134
2.3432016,0.19540915,1.1345863,2.8566213,-3.656407,-4.075734,2019
1.1164993,0.7516768,3.5616982,3.3320992,-5.031713,-5.217141,3242
2.2421455,0.43134186,1.2135692,3.9096134,-4.3477163,-4.9397764,196
-0.33977643,2.0570903,5.3398294,0.8074879,-4.608624,-4.4146695,1977
1.2098062,0.40321976,2.3221323,3.6251652,-4.053507,-3.7331204,1505
-0.79321504,3.7001882,2.5066953,1.7994385,-4.261442,-4.288743,1619
-1.0198025,2.6957974,3.3419168,3.492428,-5.044056,-5.2109914,3386
0.1978262,0.58935595,2.492171,3.8121684,-4.6221423,-4.4503403,811
0.67137855,0.09302638,2.4202025,2.2888541,-3.4258084,-3.3976655,2734
4.4054103,-1.3905705,1.5186058,2.7774227,-3.9946678,-3.9088314,1997
1.3056297,1.0003343,4.096459,0.5019351,-4.1724777,-3.9042258,1421
3.3523407,1.288422,2.1093805,1.2280428,-4.7156515,-4.54129,483
1.8255025,1.6180013,2.9084451,1.6770089,-5.0472755,-5.4201756,3757
2.0521126,2.7731404,2.9154644,0.9928805,-4.793923,-4.706082,1540
-0.0015746318,3.7847674,2.3510592,2.7513764,-4.907495,-5.064483,2198
1.7381014,0.91915214,1.5407906,3.6666548,-4.68328,-4.491599,2771
-1.6953486,3.4752913,5.3307166,1.8083444,-5.1238847,-5.273228,854
3.0854604,0.8867556,1.568235,2.0507255,-3.9528677,-4.4606376,1464
1.6805303,3.0034974,3.2943037,1.4942243,-5.17143,-5.051463,3712
-0.21130148,2.4371355,1.9641639,3.847591,-4.7550755,-4.748455,1191
3.8558483,0.9307403,1.4402646,1.8929982,-4.3932433,-4.492629,2549
3.6893072,-0.36525226,2.624373,1.7583642,-4.1597266,-4.329435,81
1.775413,0.6332834,2.7234387,1.914197,-3.9214387,-4.271765,2757
-0.7622714,2.2117522,3.0404437,2.7476933,-4.320976,-4.6715245,872
0.77637017,2.9002745,3.6308873,1.4903291,-4.9457703,-5.2729883,2386
-1.1596452,3.0377216,3.6424067,2.6823792,-4.4918976,-4.860174,1442
2.1521602,-0.07137299,4.1257224,1.9276896,-4.9774313,-4.494,115
-2.0781755,3.035479,3.2894752,4.7868705,-4.9597855,-5.441473,956
-0.3598233,2.3390152,1.5588591,4.962398,-4.701334,-4.8258944,2673
1.829607,3.3105872,2.7872186,1.4192637,-5.1438665,-5.300762,1895
1.9521247,0.72069347,0.15006897,4.3568993,-4.1598167,-4.1888943,581
-1.9364649,2.5299544,4.34153,6.2969584,-6.4148307,-6.610055,837
-0.6813142,1.3504199,1.9783548,4.8558593,-4.05376,-4.548374,2712
1.4691437,1.2666277,1.7096756,3.531853,-4.5330267,-4.86724,1407
3.2767363,1.9513723,2.0127203,0.1948037,-4.6964846,-4.0884404,150
1.2357736,0.5899884,5.216802,2.6163275,-5.5809183,-5.717471,2636
0.2690291,2.421452,3.2291524,2.0958202,-4.6335335,-4.64453,913
2.2783952,1.2011981,3.271333,2.0896747,-4.968854,-5.2802873,458
3.2027252,0.5013931,3.441582,1.002765,-4.532006,-4.6324644,1213
-1.8953208,2.4211206,4.5218654,3.527508,-4.436532,-4.73587,2106
0.9905446,2.3877757,3.4462185,1.8481257,-4.902266,-4.4893103,660
0.3646614,3.1069438,3.3149674,2.4801583,-4.501539,-5.3162165,2945
2.7544453,0.8487968,2.2276227,1.3359089,-4.0751266,-4.1912613,1256
0.24163145,3.2265806,3.5876443,2.343397,-5.2781687,-5.320191,2592
-0.5670864,1.179074,3.219324,2.7710636,-4.038247,-4.0703816,1687
3.0721402,1.2093138,2.3496783,1.7114164,-4.730093,-4.823226,2143
1.6064531,-0.13501377,2.0077183,0.7966569,-2.609424,-2.8781273,2900
0.040364955,2.4563653,3.0979593,2.3414614,-4.6151676,-4.7045746,539
4.932103,-0.9150444,0.6030055,2.928212,-4.4803762,-4.442067,625
0.51581967,0.40600026,1.4506643,6.916992,-4.9250946,-5.096615,3106
-0.39266992,1.9322467,2.6809635,4.4146285,-4.7319417,-4.7639527,1499
4.254541,-0.980783,0.72844857,1.7416024,-3.530839,-3.642119,3945
1.6978852,1.6543347,1.0396923,3.533974,-4.001281,-4.53509,1270
-2.1749146,2.5360677,3.8867443,4.9241233,-4.9923058,-5.372874,2165
-0.6452461,2.2297857,3.0033839,3.0097668,-4.286437,-4.717721,2926
2.4371083,1.0601263,1.653185,3.6339767,-4.3502736,-4.7029047,603
-1.5746797,4.508945,4.365028,3.0602224,-5.811101,-6.1065345,1048
2.60991,-0.1458585,1.74918,3.8710558,-4.3895555,-4.667015,297
0.8831102,2.033784,3.666587,1.162377,-3.5783658,-4.3167133,3143
0.75475067,1.5004798,2.7763674,1.6757859,-4.3391533,-4.3098006,39
-0.0829069,1.7820499,3.629694,2.6807172,-4.508914,-4.730271,1235
0.45175952,1.0600833,1.1546484,4.6991143,-4.3096657,-4.658202,3900
1.7648638,-0.05841712,3.0407324,2.048168,-4.048259,-4.1595984,1129
-2.828452,3.7921526,3.1136954,5.6565833,-5.619958,-6.152733,2120
0.65095705,0.6137079,1.8138009,4.4796844,-4.3101616,-4.491374,646
3.4772935,-0.6101304,1.6246837,3.2983353,-4.7091036,-4.5625277,3592
1.1871004,-0.16185546,3.7174964,3.3280776,-4.1738224,-4.7263103,3456
1.3319874,1.4067801,2.5828512,2.231529,-4.175744,-4.4538045,928
1.2523525,1.310654,1.4427586,3.464087,-4.2709217,-4.766613,782
1.7984127,0.7048029,3.4211307,1.860331,-4.3261156,-4.4627914,1720
-1.0473366,2.8753872,2.8368366,4.1562457,-4.709285,-5.175373,2435
-2.569314,4.47112,4.623007,2.8961365,-5.528571,-6.148277,3087
1.9264785,2.6022599,1.8293334,2.5548818,-5.0513763,-4.9092226,353
0.17018571,1.6554683,1.4984577,4.303184,-4.0947857,-4.575271,1518
1.7616906,0.584875,2.146576,1.3483595,-3.4529898,-3.270158,1604
-1.8413378,2.8332684,3.1849282,4.1520596,-4.834141,-5.142036,1290
1.1225919,2.4131215,1.27887,1.7429577,-3.5842032,-4.154707,3413
-0.58556426,1.6482626,1.884655,2.8473966,-3.8297918,-3.6112409,1765
2.2843444,2.036937,1.7980982,2.074276,-4.568218,-4.5327535,3881
1.7732431,0.026712926,2.480997,4.33419,-4.755623,-4.9826546,2470
-0.26724923,2.205411,2.8454816,2.9068818,-4.397383,-4.682852,2299
0.7706123,2.9469264,3.6298015,1.2509781,-4.5956726,-5.278036,316
2.432112,1.2164397,2.6248763,2.2968118,-4.9720373,-4.9839973,1641
-2.635714,3.5936897,3.1322217,5.6530533,-5.193457,-5.8450365,2572
-1.2209766,2.3814232,4.0019164,3.85157,-5.342761,-5.495035,214
0.70208144,-0.52789605,0.9154308,4.96465,-3.5672503,-3.5026019,108
2.7050202,1.9809138,2.117115,0.21291608,-3.5375009,-4.157089,1743
1.9226326,1.3710469,0.8208006,2.6722357,-3.8331769,-3.9612083,2087
4.6896443,0.43575045,0.79789925,0.5330028,-3.7279415,-3.5733545,1392
3.9030747,1.3128387,2.3538413,0.1756292,-4.116478,-4.1190314,2456
3.099829,-0.65955395,2.6192784,1.0193264,-3.4114225,-3.5621386,330
-0.5294852,2.2510953,1.8323916,4.597722,-4.800437,-4.8018713,3
0.7769,0.6909933,2.5149431,2.7561486,-3.9963143,-4.1209083,2537
1.8264449,2.314273,1.3526937,2.094885,-3.9539304,-4.287757,2881
4.238974,-0.5894236,2.216807,2.8465369,-4.620845,-4.820586,251
-1.4721268,2.416825,3.8678026,3.5968273,-4.835117,-5.0921855,1706
1.3442488,2.617943,1.477265,1.6190569,-3.721245,-4.0321584,2413
2.5283732,2.0213695,2.7239492,0.42719027,-4.3485694,-4.471093,375
1.8065308,1.2467452,1.2059008,2.0328255,-3.96182,-3.7943764,2078
-2.2640805,3.774628,4.197986,2.852018,-4.796053,-5.39946,1916
-0.92108536,1.9799004,2.7803333,4.527401,-5.0203967,-5.0239544,3223
1.9974831,0.4477279,2.0400152,2.8658254,-4.21723,-4.0434227,1155
2.5550284,-0.20913303,3.0519197,1.8547385,-4.3780684,-4.155385,1584
-2.2959085,4.75115,2.5447538,3.7833,-5.1043262,-4.615864,1832
1.0290896,0.36603674,1.0999173,4.725984,-4.2505903,-4.0081177,2240
-1.3246034,3.1623378,2.2072241,4.83071,-5.04525,-5.4154053,1071
5.634821,-1.1851796,1.3874602,1.2149936,-3.77978,-4.150557,3858
1.706539,0.49719924,2.4460359,2.1579297,-4.0869207,-3.9443264,526
1.7088262,1.2972494,2.8680549,2.3991563,-4.548649,-4.792863,3266
0.95592225,0.78316593,3.2253542,2.768226,-4.2189426,-4.1364975,1953
-1.6963295,2.9174721,2.4751303,4.6301765,-4.5895534,-5.3293724,1110
0.9549318,0.6656098,2.9198678,2.6376688,-4.44808,-4.2354746,1877
-1.8953251,0.32607594,6.9863024,4.749158,-5.9338512,-6.436654,563
4.2437205,0.08365676,0.8507651,3.419519,-4.5771847,-4.8634176,1328
-2.6763508,4.0058618,4.725513,2.597699,-5.103817,-5.552122,1975
-0.7457562,1.5935422,2.4256277,4.380679,-4.4986286,-4.6950607,194
-0.7797689,2.0006154,3.6878402,4.3769183,-5.423519,-6.2058997,2307
-0.9931955,1.8255743,3.0749362,4.685255,-4.5051126,-5.0743747,2858
2.0780551,2.5909479,2.7683368,1.5087689,-5.5491047,-5.6807685,1136
-2.1375875,3.7637165,4.207256,3.2496395,-5.4281754,-5.538228,2223
1.5492729,-0.2435402,2.2316039,4.303034,-4.385477,-4.5771456,545
1.7801942,0.6993891,1.0257347,3.653299,-4.324834,-4.470789,1930
-0.4563257,2.756866,2.9535387,3.4058886,-5.020656,-5.2389627,992
1.6769084,1.4900427,3.156081,2.3733084,-5.1151767,-4.800957,738
2.6069665,-0.50940603,1.3612095,5.721292,-5.2620525,-5.1658716,1173
4.199735,-1.4503423,1.1816808,1.029926,-2.7791944,-2.6537194,424
2.66557,0.6001855,1.7317649,3.020994,-4.245306,-4.880098,2266
3.2716916,0.6285484,1.6676292,0.20649394,-3.6536644,-3.1812646,2793
1.2271122,0.25305218,0.7147019,5.1647696,-4.3645077,-4.4415207,500
0.7124583,1.7911224,1.7279276,4.0126624,-4.799715,-4.7927246,83
-1.6027129,2.6383097,3.8838716,3.3459804,-4.7754183,-5.1735253,1466
-0.31011915,3.6499102,2.2404954,4.438495,-5.4307156,-5.6710134,856
-0.8111977,0.77759576,4.124752,4.6365676,-5.119834,-5.3013983,2773
3.299492,1.329965,2.0735807,2.1146424,-5.251721,-5.277298,481
1.2179886,0.9984183,3.8431814,2.9797025,-5.0278273,-5.214533,268
0.9744094,1.9487665,2.5211349,2.5210865,-4.0555096,-4.752409,1423
0.51659274,3.4953284,1.8869165,2.566592,-4.7688713,-4.8804774,813
-0.047257584,3.7463758,1.609193,2.7285655,-4.5533695,-5.0022507,3773
3.3424602,-1.1560982,1.8190781,1.5326774,-3.502909,-3.4772205,2528
1.3625411,-0.6928884,1.0472757,3.7842133,-3.614851,-3.7474003,1719
1.614694,2.5320947,3.2014887,0.9711288,-4.462821,-4.3698325,1405
-0.543838,1.3158337,0.9639608,8.044479,-5.416791,-5.8215637,1897
1.0019565,-0.8556292,2.0096781,4.156724,-3.3820498,-3.7123413,3736
-0.21427566,0.56114703,3.8933432,2.5638554,-4.299687,-4.612843,1440
-0.6317157,2.7913134,2.8474271,3.3809206,-4.7094016,-5.2098827,2384
1.4223298,2.465786,3.1998792,1.5668688,-5.090954,-5.1689143,870
-1.9954053,3.22834,2.924866,3.8774767,-4.6652203,-4.691668,1091
1.2791988,1.2934488,1.680016,3.4273422,-4.340871,-4.4621806,2755
-1.0200404,3.2355082,2.0000508,2.9871433,-4.348773,-4.761505,627
2.4776063,1.6954743,1.5882462,3.389281,-5.1329355,-5.275834,1370
-1.3178366,2.9072998,3.3668613,3.615267,-4.966872,-5.296958,2902
1.5072681,0.53357905,2.8597705,2.658868,-4.601689,-4.5160217,2141
2.8435884,0.8778678,1.8725008,1.4528495,-4.02811,-3.8010242,1685
-0.42580017,2.3552082,2.8458107,3.9246435,-5.0598145,-4.989109,58
0.031661037,1.0502883,1.5091878,5.747223,-4.8433533,-5.1766644,2590
2.2747447,1.7224388,2.9779341,-0.020275423,-3.85666,-4.1559896,3961
0.50377053,2.7278657,3.041857,1.508165,-4.0142384,-4.4676847,1254
-0.89423746,2.9972587,3.439043,3.4268541,-5.2550755,-5.3458204,3122
-2.9719763,3.9050496,4.6368003,2.9488308,-5.153309,-5.4250116,2379
-1.1470462,2.4809093,1.7094634,5.360331,-4.9251547,-5.279545,2947
-1.0453516,2.0468109,4.081429,3.7961705,-4.7503695,-5.0550985,662
-0.85868496,3.118499,3.9001405,2.4818192,-4.598468,-4.890191,1335
-0.34276402,2.6304624,2.1260955,4.623523,-5.0164127,-5.668732,2104
2.4698436,0.5505262,1.7238551,0.9055275,-3.9172082,-3.4177258,1211
2.8325765,1.5526087,2.1917803,1.098301,-4.2599535,-4.335186,3924
0.18162374,1.7398616,2.7015612,2.4005225,-4.1393747,-4.498502,3167
-0.7269768,1.5843279,2.9419832,4.9824567,-5.204502,-5.503979,2961
2.1472888,2.5282233,1.8026062,2.359082,-4.601788,-4.923515,644
3.6742988,-0.7295958,2.0102766,2.317311,-3.9062617,-3.7682562,2122
2.371049,1.8278362,2.2689009,1.9547454,-4.9211817,-5.2345695,760
1.8001462,0.88584065,2.2338645,1.2970362,-3.645011,-3.4325821,1237
1.2344849,2.4099278,2.5932333,1.0340277,-4.1262035,-4.2232604,2845
-0.38826844,1.8460598,1.3329291,2.6918507,-3.7230818,-3.7386653,2006
-0.05005115,1.298322,3.111902,3.8924627,-4.3042674,-4.780481,295
-0.3000555,1.8414731,2.7691472,3.7282758,-4.512916,-4.8436584,601
-1.9081137,1.8379023,2.6599324,5.6121883,-4.8507185,-5.328598,2924
1.9420164,2.5725892,2.3298485,1.5426553,-4.2746935,-4.7838182,2492
-1.6324688,2.7577941,3.9274893,2.569894,-4.8595467,-4.8959613,2167
0.29906446,2.3071303,0.9971689,4.7795777,-5.3755493,-5.2667074,1809
-0.0008154474,1.7946354,0.50722086,4.0765367,-3.799715,-3.7729988,2800
0.8564884,2.0684042,2.6861007,1.7005213,-3.9673076,-4.295361,725
-0.37252328,-0.157524,3.4378102,4.6337733,-4.501235,-4.5371456,1272
0.851332,2.4213946,2.3627594,2.3356516,-4.360034,-4.7907066,439
2.0009308,0.045982443,0.5457376,2.8922446,-3.5653102,-3.345219,314
1.3648367,0.786189,2.3587906,2.9542468,-4.5843925,-4.307502,1767
3.7952278,0.38614747,2.6936185,0.15261221,-3.9054534,-3.9439583,351
1.8515004,1.010367,2.0312483,1.8246926,-3.8717635,-3.8648195,2437
-1.1486548,1.4191523,2.5024726,3.2204905,-3.8362157,-3.7757359,1988
0.07362816,2.3723824,5.034469,2.4193842,-5.0972366,-5.669753,1722
-1.2633861,1.3351766,2.8836305,4.888132,-4.658496,-4.9476976,169
6.0142326,-2.0225096,0.5326984,1.8928227,-3.8893845,-3.8291042,780
-1.0722678,4.275278,4.6728573,1.8494802,-4.8008156,-4.895565,377
0.26854897,2.0294898,1.7605542,4.062446,-4.4162035,-5.0435843,2411
-0.13849449,1.7118329,3.8563397,0.9866294,-3.8767123,-3.7408533,1704
4.618191,-0.5566361,3.1677828,0.46340066,-4.263341,-4.441876,1418
1.4697431,-0.1595478,0.06007772,5.548606,-3.9648008,-4.1453233,2629
0.06762056,2.9552877,2.5074065,2.4533808,-4.5755854,-4.766047,2883
0.11187205,2.994422,3.4711463,2.22871,-4.931464,-4.984125,3472
3.1040483,-0.9156349,1.2733308,1.6202123,-3.3244667,-2.715317,1579
1.4489979,-0.08403451,2.2351944,5.376937,-5.271913,-5.2258673,1
1.3455185,1.5944451,1.9099699,2.5188575,-4.326224,-4.250079,332
1.6045052,-0.61609364,1.5649571,1.3087786,-2.2041092,-2.3932652,2454
3.3248882,0.50797194,2.3335822,1.1481352,-4.0639763,-4.045955,1390
1.3533021,1.3302654,1.3815491,3.980737,-4.5899982,-4.2736444,2085
-0.103168905,3.5554733,4.1197186,1.161051,-5.1551824,-4.7849693,1741
-0.29673934,0.8220967,1.9811116,3.350722,-3.615865,-3.79747,949
-1.3100721,1.9057488,2.7376814,3.7869756,-4.154801,-4.3005476,2301
1.992264,2.028395,1.3871503,2.2347314,-4.1396837,-4.3372297,20
2.7408285,-0.0119834,2.0644002,2.1087496,-4.3243065,-4.0249367,467
1.2179886,0.9984183,3.8431814,2.9797025,-5.0278273,-5.214533,3919
-0.39522693,3.4862533,3.463724,2.1700861,-4.8960085,-5.317851,2139
1.9163108,1.6977068,3.870229,2.3473,-5.5507975,-5.3556547,1857
3.1302853,-0.25734878,1.7805287,1.943423,-4.169936,-3.816916,3362
1.9305893,-0.5232861,2.1503878,1.9410344,-3.6975298,-3.700495,1308
0.7110476,2.5832684,1.8641311,2.0922081,-4.2515025,-4.54115,1014
5.0116377,-0.90811527,0.8358564,2.0877166,-3.9521484,-4.3211646,2344
-0.3758387,2.0697815,4.6631565,2.7536595,-5.2940917,-5.3379407,1480
-1.0412427,2.5411642,3.8630054,2.805581,-4.5524273,-4.7760143,422
0.5705982,3.8693154,2.8936064,1.8043118,-4.8127117,-5.2582417,1269
0.22719815,0.23124656,2.165398,4.331166,-4.0060763,-4.133834,65
3.2360888,0.33901477,2.6021602,2.6561701,-5.1958246,-5.1112423,3327
-2.2576385,2.2880569,5.0744224,2.4838057,-4.3649855,-4.4480944,1812
0.71341485,2.409899,1.6022315,2.4667342,-4.209296,-3.8894796,2795
1.2682179,0.7398107,4.666164,1.2316179,-4.106167,-5.0734925,1051
-1.1661711,2.0301569,4.876983,0.12799966,-3.4203053,-3.8575587,2362
3.4494774,2.7654812,-0.09106726,1.0768131,-3.590229,-4.071538,404
-0.5172698,2.4378207,1.5797752,2.7021587,-3.9254537,-3.7920911,43
1.5476776,0.36541316,0.78845847,4.1093593,-3.8203552,-4.0159073,1834
1.642857,0.35953042,1.9594387,3.6359184,-4.171763,-4.565754,2919
-1.815754,1.2141206,3.5172565,5.3933644,-4.5978518,-5.005663,1077
3.703207,-0.5200316,1.9725474,2.1708102,-4.4449654,-4.5579157,2327
2.5030267,2.335279,1.7394222,2.0173237,-4.5714917,-4.920402,1871
-0.71856654,0.86985415,0.3311234,5.4846663,-3.4063756,-3.561418,679
-1.3159162,3.5118895,3.0327308,3.5982883,-4.89842,-5.3126173,1032
0.975339,1.6602064,2.5065882,3.3685915,-4.6004333,-4.892459,917
0.2700574,1.1417902,0.49847242,4.588326,-3.771484,-3.8081496,2898
0.57246524,2.4614344,1.4864728,3.505066,-4.588778,-4.5335913,2632
0.5030531,2.6026056,1.4920479,4.2403455,-5.619548,-5.652796,154
1.7831683,-1.6719254,1.5913345,2.8280618,-2.596186,-2.6240385,833
2.9277463,1.4833952,1.7077868,1.9089565,-3.991929,-4.322041,585
-0.58339536,2.5037985,4.5112367,2.6966667,-4.8765564,-5.0664377,1527
2.1000414,-0.36604276,2.0566568,1.4770262,-3.154693,-3.0693822,2677
1.9037498,2.0062215,3.3524206,1.5820374,-4.838949,-5.3999214,952
-0.3203883,2.1848738,3.7577107,2.9045637,-4.7341623,-4.8459773,111
-0.5831327,5.3614397,2.228087,3.981035,-5.6327534,-6.222988,2382
2.0588965,1.2394248,2.2700975,2.5219975,-4.841281,-4.5602627,876
-1.5482754,4.3342056,4.6119304,2.2533524,-5.6130934,-5.589012,329
1.3370012,1.3758823,0.9065931,4.148453,-4.6358986,-4.5397778,1562
-0.6275184,2.7105296,2.007068,4.0269113,-4.460362,-4.8701825,2651
-0.017841961,2.6316233,3.9669967,2.894318,-5.0926685,-5.4177504,1195
1.6313857,0.56025136,1.4321997,3.8835042,-4.0867996,-4.4586616,1460
1.2810072,2.5977306,3.7273839,1.290101,-5.2836456,-5.3305483,137
3.4805655,0.39636436,0.80337226,4.305514,-4.974303,-4.9904423,3898
1.6442889,2.4665296,2.7048404,1.7493556,-4.4573956,-4.744646,3632
-0.97264814,2.1196644,2.9595253,4.2479653,-4.9782043,-5.055966,2469
4.869132,-0.8275773,0.16894978,2.4296181,-3.7667952,-4.2881646,2280
-2.8033376,2.7892487,3.8987544,4.0860934,-4.8615656,-4.7779036,1544
-0.76792777,2.4452908,3.2635424,3.6861482,-4.8294744,-4.9160147,931
-0.28402603,0.99600744,3.0920284,3.265538,-4.039293,-4.0518684,2614
2.292007,-0.42469916,2.6591747,1.5471799,-3.887237,-3.7911963,1425
0.9263102,2.409653,3.5813184,2.4255252,-4.719163,-5.5619373,172
-1.6194015,4.458085,3.2351608,3.788069,-5.6544857,-5.247382,1739
-1.533098,1.089455,4.0083632,3.8082433,-4.3868,-4.6661997,1993
0.7835838,2.7171052,4.1152797,2.1102192,-4.9757524,-5.8935733,3677
2.3278697,1.397442,2.4224129,1.5311443,-4.449096,-4.695343,1501
0.9718378,3.1566346,2.4794436,1.3066697,-4.230821,-4.3972883,3820
2.7606568,0.6828318,1.3646296,1.7297903,-3.9107833,-4.179347,1315
1.5536551,1.7223235,1.4156591,3.861357,-4.7851057,-5.3525577,1009
1.6681473,1.7772819,2.5050914,3.4485183,-5.263241,-5.4467125,3063
1.5979894,1.1119043,-0.0675237,4.267953,-4.1928277,-3.918286,766
-0.08533028,1.3312079,3.3025367,2.5814135,-4.068485,-4.5021214,2843
-1.7053553,2.0555809,3.2511833,5.1571317,-5.0878887,-5.6363707,2000
0.2815509,1.0506814,5.0780516,3.1798036,-5.12276,-5.047754,1350
-0.7410711,2.1588547,4.9943185,2.259228,-4.8004313,-5.1241,3865
1.2820934,0.13744237,1.4915575,4.2539544,-4.168563,-4.110492,2494
-0.107415676,1.3325299,3.6062555,1.8636653,-4.01385,-4.261557,3026
